id,label_id
train_goheokmltj,0
train_gohnlcyugg,0
train_gohujuixzs,0
train_gohzprhnkr,0
train_goipdsjhly,0
train_goitshrdqz,0
train_gojecwlkvq,0
train_gomgftslem,1
train_gomuhujuye,0
train_gonhabfztx,0
train_gonzzzpryu,1
train_goqcajyjsk,1
train_goqsgkgvwy,0
train_gordwxgrqe,0
train_gotpfwlkqw,0
train_gougumnhmz,0
train_govbofjxtk,1
train_gowlwtbflm,0
train_goxtgrlyyo,0
train_gozgmogyae,0
train_gpazpdpvkf,0
train_gpbblkgngs,0
train_gpbczimxdd,0
train_gpbptuavgx,0
train_gpcscbiqei,0
train_gpdodqzwhg,0
train_gpdxsaeamx,1
train_gphhvpcqrl,0
train_gphttqvitm,0
train_gpjwrqbtqm,0
train_gpkiawkkhh,0
train_gpmnoltumm,2
train_gpnlsjmjei,0
train_gpopusflfp,0
train_gppbifbmut,0
train_gppwyutnwq,0
train_gpqnrvvurf,0
train_gpstmsthzv,0
train_gpufdcceao,0
train_gpufjrvpnb,0
train_gpumnsdkga,0
train_gpuqimphlh,0
train_gpuswbevdz,0
train_gpuukpdkmy,0
train_gpxumhvkzp,2
train_gpxwoolbgy,0
train_gpzttacnkq,0
train_gqacxiieuv,0
train_gqapsgsoxc,0
train_gqasjfuyjz,0
train_gqckeoezkg,0
train_gqclgmmqvk,0
train_gqeklhiscs,0
train_gqgnvyouqb,0
train_gqgtzytozp,0
train_gqhhzqpuvo,0
train_gqivdjhljs,0
train_gqjpxdwzjt,0
train_gqjulmjnuq,0
train_gqjzchcctg,0
train_gqkorydudm,0
train_gqkqwkitiq,0
train_gqkxauqghm,0
train_gqlfdbnuwk,0
train_gqltxbwpbx,0
train_gqmefknpud,1
train_gqmgzhbclh,0
train_gqmpespctn,1
train_gqokqepeel,2
train_gqotmpacaf,0
train_gqqoafzqkk,0
train_gqrkgdomfu,0
train_gqslkzeshr,0
train_gqsxsiwpdk,0
train_gqtyvzobxg,0
train_gqtzjfiftv,0
train_gqurxbashu,1
train_gqusrsipcg,0
train_gqvislzrqa,0
train_gqvpsimbyn,1
train_gqvwiafpsq,0
train_gqwfoafxoh,0
train_gqwqsvzhjp,0
train_gqxcwpxshc,0
train_gqxfsshhpc,0
train_gqzfkyggaz,0
train_gqzvibsxaf,0
train_grchvxnbdp,0
train_grciylzjjf,1
train_gresvvfbaw,0
train_grfixvcvod,0
train_grfwubvjpi,0
train_grjkjvsgqo,0
train_grjriqtohk,0
train_grmeoxwqtm,0
train_grmvxaksfx,0
train_grnjkqlwjo,0
train_grnlgjsnfp,0
train_grnvyotzes,1
train_grpwblieec,0
train_grqodagtwp,0
train_grrokopnzg,0
train_grtnitdybu,0
train_grtsdjnhas,0
train_grukagobkk,0
train_grvkatrxfg,0
train_grvqirhlrd,0
train_grwjirhdis,0
train_grwofgbpdn,0
train_grwqjppmfr,0
train_grwtydoaqh,0
train_grxjmmgzii,0
train_grypcqggqm,2
train_gsaercsejv,0
train_gsaugxptfx,0
train_gsbfpwwdxl,0
train_gsbvhrbnjy,0
train_gscxwfysrk,0
train_gsechmafsf,0
train_gsestklzco,0
train_gsfdqpgodx,0
train_gsffrkxibq,0
train_gsfgszndrt,0
train_gshtehhsyv,0
train_gsibnuvycn,0
train_gskrejofgo,0
train_gskvjvrlxn,0
train_gsmpmarjdq,0
train_gsnbfhqkis,2
train_gsqxuvaqnu,0
train_gsrhnikeyv,0
train_gsswbonsik,0
train_gstqudthrj,0
train_gsuvvufrjo,0
train_gsviazrmfi,0
train_gswkhkoqzd,0
train_gszxmcrxfc,0
train_gtabbmmezm,0
train_gtacwhrvpp,0
train_gtawravxzx,0
train_gtazggrpcr,2
train_gtbwquciue,0
train_gtcapiaapb,0
train_gtebphxmnt,0
train_gtfuaaazos,0
train_gthlwnrwrb,0
train_gthwwrinym,0
train_gtiodsyjgb,0
train_gtkfqbzvru,0
train_gtkhsbhewh,0
train_gtlbopoxru,0
train_gtliparcli,0
train_gtmsuaoyfl,0
train_gtnqgjnngb,0
train_gtnuqawbxv,0
train_gtrrssnwgg,0
train_gtsgxcnyzf,0
train_gttfegyisc,0
train_gttzbwzeim,0
train_gtuldsnhmj,0
train_gtxelmzlfm,0
train_gtxvxzttrl,0
train_gtyjquhtfj,0
train_guaqxpvmbq,0
train_guasdlnhze,0
train_guaupygxzt,0
train_gucfyugwtv,0
train_gucuiekjes,0
train_gueibkhqnp,0
train_guelutcwpm,0
train_gueobvbzit,0
train_guftclnsbj,0
train_gugsqjuolj,1
train_guhbqqiubs,0
train_guhmbjutdr,2
train_guhzydzcgh,0
train_gujahzkdoo,0
train_gukrrpxvoo,0
train_gunuftibbw,0
train_gununhlixk,0
train_guoqhtwhqg,0
train_guowjjzdhg,0
train_gupvsubudi,0
train_gursikcgly,2
train_gussxhaczz,2
train_gutfujlqqb,0
train_guweiihrrg,0
train_guwjacxihg,0
train_guwpsozfuq,0
train_guwumigndn,0
train_guwwqdepgl,0
train_guztjkezxk,1
train_gvakuphssb,0
train_gvbowpbibu,0
train_gvcstpxwhi,1
train_gvdmlrtmta,0
train_gvirejinlh,0
train_gvokajdlqx,0
train_gvozeriflb,0
train_gvrxedlsru,0
train_gvsbbabhje,0
train_gvvlaobjai,0
train_gvwesujtvx,0
train_gvxrirlrws,1
train_gvycaakpqq,0
train_gvyfaiorhh,0
train_gvygckjdov,0
train_gvzbwkyxkc,0
train_gvznbmsrmn,2
train_gwbhkcdveb,0
train_gwbinhjigq,0
train_gwcsbebovy,0
train_gwefizaqkb,1
train_gwfqkedank,2
train_gwfrtnrpte,0
train_gwfvjypnmv,0
train_gwgbmiarjx,0
train_gwgoyegktd,0
train_gwgvbunjyh,0
train_gwhgqzguqb,2
train_gwhufrqcom,0
train_gwjkzgsmob,0
train_gwkwidpqwp,0
train_gwmeyebfkp,0
train_gwpaduwyfa,0
train_gwqlntnrcc,0
train_gwrgwvlmtc,1
train_gwrqwvfncg,0
train_gwskmtppbr,0
train_gwsqxfwgnj,0
train_gwssnajqzl,0
train_gwtnegqzfv,0
train_gwwgpllzlq,0
train_gwxeushufg,0
train_gwyvojrojy,0
train_gxaumuxycd,0
train_gxdduxwthi,0
train_gxdieglinv,0
train_gxdmrvkgew,0
train_gxeqzqxgbe,1
train_gxfyhgbbms,0
train_gxgajeemyh,0
train_gxhkjfjeez,2
train_gxhpohjhnd,0
train_gxizvalrlv,0
train_gxjnvgekqh,0
train_gxmqpjenlk,0
train_gxmszevuxq,0
train_gxmveqfmps,0
train_gxmvxplsii,0
train_gxnlszekql,0
train_gxofsccaal,0
train_gxohcfnmwk,0
train_gxpjvlrboe,0
train_gxrbjybmio,1
train_gxsydacjdh,0
train_gxxosgchvw,0
train_gxyfoqprkb,0
train_gxzmrnloyn,0
train_gxznrehmoi,0
train_gycvezcdlw,0
train_gydjnsrgge,0
train_gydvffzqfg,0
train_gyeumljuxe,0
train_gygdxrtyrq,0
train_gygxndpxdd,0
train_gyhgixddbd,0
train_gyikaylgvk,0
train_gyjbelsclp,0
train_gyjsudutyw,0
train_gyklurihdw,0
train_gykwvqsgjg,0
train_gylagwawea,0
train_gymbnfxsdh,0
train_gynvijojpk,0
train_gynydszetr,2
train_gypxalgrhy,0
train_gyqepkkahw,0
train_gyqkyswrlx,0
train_gyquwpifeu,0
train_gysdzihejy,0
train_gysptrhftb,0
train_gystqmvwpd,0
train_gytqqnfvzp,2
train_gyujzukipx,0
train_gyusfvjnaf,1
train_gyvrajzfqc,0
train_gyvuipxmsy,0
train_gyvykqfazb,0
train_gyxctzyjci,0
train_gyxhxcxnao,0
train_gyxngvpfej,0
train_gyyhnagfwy,0
train_gyyuxkkiim,0
train_gyzbxmhsjw,0
train_gyzjhieqyf,0
train_gyztselgio,0
train_gzbquzdqho,0
train_gzcgzrurej,0
train_gzcikgvabo,0
train_gzcmubcwmy,0
train_gzcrsqaclv,0
train_gzcuynmrrq,1
train_gzcxonpani,0
train_gzdjemgpgz,0
train_gzdkskvllc,0
train_gzdnmlyxmg,0
train_gzdtnztouz,0
train_gzfmnqrsxl,0
train_gziaqiktmk,0
train_gziuwmtovw,0
train_gzjfsxdvrr,0
train_gzkwrbeyhj,0
train_gzkxhvaljt,2
train_gzloxvibzt,0
train_gzmrcvjtef,0
train_gzowyrmmvl,0
train_gzpjfevase,0
train_gzqegieaje,0
train_gzrbarvjoq,0
train_gzrcihsovi,0
train_gzrotxkfow,0
train_gzsxrhaacr,0
train_gztjnsrxih,0
train_gzusudbsvl,0
train_gzwqevmijz,0
train_gzyibbpyrc,2
train_haabzmgblw,2
train_haarvupuiq,0
train_haawymkcgd,0
train_haawzkfrdr,0
train_habjsbrrym,0
train_hacjyybola,0
train_hadcaydcpf,0
train_hadektvvoj,0
train_hadgkyxjbc,0
train_haeiosdgqg,0
train_haeqnsodqh,0
train_hafxpjzyjg,0
train_hagyruokak,0
train_hahdhnlamr,0
train_hahgcydmdw,0
train_hahliankfd,0
train_hahsotaoxb,0
train_hainipgclw,0
train_hajfmbmmwz,0
train_hajsvhuuod,0
train_hakzdobord,0
train_hakztvswyy,0
train_haluxzupsf,0
train_hamkuovfch,0
train_hamotnmeph,0
train_haoilveman,0
train_haoqlnogqv,0
train_haormxmdop,0
train_haotgbljhd,0
train_haowbpxnmo,0
train_hapvkvuojm,0
train_hapxgqhfxe,0
train_haqhrykmch,0
train_haqzenqqdn,0
train_harfuavvhs,0
train_harjdxbsrt,0
train_hasljrfram,0
train_hasmbnpngf,0
train_hasygvydel,0
train_hasyunxbac,0
train_hauhrajhpa,0
train_haunraulgq,0
train_havczwqltg,0
train_havrmqmcxi,0
train_hawchghyvl,0
train_hawiybosex,0
train_hawpvfmlrq,0
train_hbaucqgamj,0
train_hbaxbkcqoj,0
train_hbbxuphmgn,0
train_hbcfgczzfq,0
train_hbedoyqckv,0
train_hbefanzuoe,0
train_hbfwowbotl,0
train_hbgvmzlgoy,0
train_hbhcbialhx,0
train_hbhqmgmstk,0
train_hbikyrvmws,0
train_hbirnxxpdv,0
train_hbkrjexysz,0
train_hblmibuhcr,0
train_hbmijcxztp,0
train_hbmxidwqqm,0
train_hbontlrodt,0
train_hboupqyshs,0
train_hbpjxlswpw,0
train_hbpyawvldz,1
train_hbrosczpug,0
train_hbsfiloday,0
train_hbswaeiaga,0
train_hbulcxywqj,0
train_hbuujgawcu,0
train_hbvtbkcony,0
train_hbvvuvbgsz,0
train_hbvychrcam,0
train_hbxxrroxve,0
train_hbyqjdlexc,0
train_hcaclqjnge,0
train_hcadekrddl,0
train_hcafeftujt,0
train_hcagnsyzle,2
train_hcaogaugpu,1
train_hccrpkejto,0
train_hcevkjqntp,0
train_hcghvtqmwb,0
train_hcgpkbnyjd,0
train_hchgrxndyr,0
train_hcjinvvlbv,0
train_hcjotemrqg,0
train_hckbnpipvk,0
train_hclzglpbgo,0
train_hcmdtrlwiy,0
train_hcmpefnsfv,0
train_hcnbcuqolk,0
train_hcnjmraqfa,0
train_hcnmsdavmv,0
train_hconsmiilv,0
train_hcoxbpjmqc,0
train_hcpcpdanfa,0
train_hcqbwhrcae,0
train_hcqmknmzdi,0
train_hcqxaihfxe,0
train_hcsbkvndvk,0
train_hctnavsjyv,0
train_hctrlajzwf,0
train_hctwdhcwed,0
train_hcuffwqreu,0
train_hcviqnhxer,0
train_hcvwdqcczp,0
train_hcvzefqzwt,2
train_hcwlfsxwgt,0
train_hcxxnhmsmr,0
train_hczcvwymsj,0
train_hczdcozkbl,0
train_hdczjuwqfn,0
train_hddfhebkad,0
train_hdfaasedei,0
train_hdgtkysjvn,0
train_hdibbwkcfy,0
train_hdixilxwkb,0
train_hdjpylakfa,0
train_hdkremiguc,2
train_hdkseozdmx,0
train_hdkswnqlfy,0
train_hdmpeczjpa,0
train_hdnetoauxv,0
train_hdocbkupao,0
train_hdpgprbnpl,2
train_hdpykwdpws,0
train_hdpzczjbys,0
train_hdrfqzaukz,0
train_hdsdusbmqj,0
train_hdszwjuzed,0
train_hdtxtauhfm,0
train_hduojkkkpr,0
train_hdvjraulij,0
train_hdvnuevzht,0
train_hdwqwpfgzz,2
train_hdwugboumu,0
train_hdzdexklnn,0
train_hdzhvmxius,0
train_hdzkpvhmyc,0
train_heblvmmlbt,0
train_hebxcibccy,1
train_heddjhhpal,0
train_heepvsfhjl,0
train_heexuctune,0
train_hefbfbcaty,0
train_hefyoyximx,0
train_hegusdeelz,0
train_hehejlmnjg,0
train_hejtosfmxj,2
train_hekwosqdgb,0
train_hemreypmjv,0
train_henwpkzyvc,0
train_heoaljywdp,0
train_heopiqkttq,0
train_hephokimyv,0
train_hepsvglgyx,0
train_heptlpukpk,0
train_heqddwiywg,0
train_heqgcozkvj,0
train_heqwegjhnp,0
train_hesajeyoqj,0
train_heschtffaz,0
train_hesqbwmuih,0
train_hesyhsnmjr,2
train_hetamwrcvn,0
train_hevavxoxpt,0
train_hevpktvsck,0
train_hewiclgpri,0
train_hexebgqbhr,0
train_hezwoxmtau,0
train_hfadboxcpk,0
train_hfbiwbnpgw,0
train_hfbnoigbcp,0
train_hfdjoeofar,0
train_hfefmcdmxh,0
train_hfgnwznxxf,0
train_hfheqssuku,0
train_hfiidjwnsv,0
train_hfioowdeoa,0
train_hfjklladur,0
train_hfkytolsps,0
train_hflrtsbdhq,0
train_hfmhxwzpqt,0
train_hfmxsadisp,0
train_hfnotqoyst,0
train_hfnovnghrz,0
train_hfojmquxhp,1
train_hfpnfqclyw,0
train_hfqbecbniz,0
train_hfqumctjdv,0
train_hfqxffrmnx,0
train_hfrhssgnqh,0
train_hfrkcdoywd,0
train_hfsbnuaglf,0
train_hfsffiotaa,0
train_hfudastyjj,2
train_hfvbsvvtno,0
train_hfvdknnxkm,0
train_hfvohfmwph,0
train_hfxzutaaol,0
train_hfyfbsqorr,0
train_hfzclugjvh,0
train_hfzmfzwtdk,0
train_hgatwcbkbg,0
train_hgbovbwhvt,0
train_hgcupfvwpv,2
train_hgdguzhjke,0
train_hgeiwkldin,0
train_hgfntpwvvr,0
train_hgfoziupkg,0
train_hgfpottaxo,0
train_hghqtqvscz,0
train_hgjxlteohm,0
train_hgkhhtrjbv,0
train_hgkltkqrar,0
train_hgkqxlckzm,0
train_hgkuxbqkft,0
train_hglnphyocm,0
train_hgmunfjcog,0
train_hgnhsrmpvr,2
train_hgogjfhmva,0
train_hgpgmocwkz,0
train_hgpmeikyso,0
train_hgpnktggya,0
train_hgqdfylfct,0
train_hgqhzhrnyr,0
train_hgrwneihss,0
train_hgsbbgrsev,0
train_hgtkbjhaav,0
train_hgtreagwtd,0
train_hguhrhgyze,0
train_hguzwilddy,0
train_hgvqqnvhoy,0
train_hgxgmeczlx,0
train_hgylrahsgf,1
train_hgznffhiqm,0
train_hhacgiqvww,1
train_hhaopomlys,0
train_hhapstcaml,0
train_hhbguneozr,0
train_hhbwjnkski,0
train_hhcatkbgzx,0
train_hhdolwjbwr,0
train_hhfdvknqcz,0
train_hhfthowbrg,0
train_hhibiitjye,2
train_hhigntzwlo,0
train_hhiifwvred,0
train_hhitdlkrrb,0
train_hhjczixvau,2
train_hhjikjykiv,0
train_hhjoxhqkjr,0
train_hhkbfzugsq,0
train_hhkohygtvt,0
train_hhlnazspvf,0
train_hhnstheyje,0
train_hhogbpxvmr,0
train_hhqyvjrold,0
train_hhvsqnidhu,0
train_hhxirtwkpa,0
train_hhxlzyzkzn,0
train_hhxqyzhrci,0
train_hhygtolodf,0
train_hhyxamsram,1
train_hhziwczsca,0
train_hiapfghgvs,0
train_hiarnofyzy,0
train_hibngarium,0
train_hicocorcso,0
train_hidkoxyznj,0
train_hidxstvcgn,0
train_hieabrwtsb,1
train_hieacxzkqp,0
train_hifcixdxza,0
train_higyhgdjhq,0
train_hiiphyffgh,0
train_hijbuqehwz,2
train_hijdzeuuet,0
train_hijefoamst,0
train_hijmyepoof,1
train_hikbeeptgh,0
train_hikuwgaubj,2
train_hikvkmhyvd,0
train_hilntmhzop,1
train_hiltznvtgu,0
train_himkjsozcc,0
train_himoubrdsh,0
train_hinesifgxl,0
train_hinybshtgm,0
train_hiqcxvneaz,0
train_hiqnjuqulc,0
train_hiqpqjfins,1
train_hiquhbqwic,0
train_hisbbytekc,0
train_hitotminug,0
train_hitwxiqscj,1
train_hiumlhlchg,0
train_hiwxsjfvct,0
train_hixdbyzfot,0
train_hixnfjtdlx,0
train_hizmjomfuv,0
train_hizmqgsryb,0
train_hizyebxrtp,0
train_hjalhdmcfq,1
train_hjbpjvcjon,0
train_hjbyjsdfgc,0
train_hjeeelorps,0
train_hjfbtoiszk,0
train_hjhsuzfztu,2
train_hjjksxrfty,0
train_hjjnquesry,0
train_hjlzgpxkst,0
train_hjoyfhyjfu,1
train_hjpdpqphmr,0
train_hjpxwrgdpm,0
train_hjqnkjgixz,0
train_hjuojlutuk,1
train_hjvaraslyc,0
train_hjvezlmrhb,0
train_hjviysyquy,0
train_hjvxiznkyf,0
train_hjwotbiotl,0
train_hjxtkbngsx,0
train_hjylssrcls,0
train_hjzxlnmmas,0
train_hkagrjrovo,0
train_hkcmixclzq,0
train_hkcscpcxnc,0
train_hkcxotxqys,0
train_hkczdswjqn,0
train_hkdgfdboil,0
train_hkdqabwbfc,0
train_hkdqwcysrt,0
train_hkehmysrff,0
train_hkemicorng,0
train_hkesczrtgx,0
train_hkezlxzqsa,0
train_hkgexksigf,0
train_hkhhuwdgyd,0
train_hkhlalgges,0
train_hkhvjeoznf,0
train_hkiihehzpi,0
train_hkjbhjghjw,0
train_hknmrmnpsz,0
train_hkpdwbgcyk,0
train_hkqsuliwni,0
train_hkrpquvpgu,0
train_hkseplrztu,0
train_hktoswmqnx,0
train_hkukrcsgri,0
train_hkulxiarta,0
train_hkuokjfbid,0
train_hkvemxofdj,1
train_hkwcmcczfw,0
train_hkxupveydu,2
train_hkylpqayma,0
train_hlabgqgfnn,0
train_hlbkqvfqxm,0
train_hlcvyaekmk,0
train_hldmunvopr,0
train_hldowvrvge,0
train_hleuwxorjm,0
train_hlffdobblx,0
train_hlgjcfynem,1
train_hlhbugdgvf,0
train_hlhfifjdrx,0
train_hlhueeoaxx,0
train_hlhvdpqfxa,0
train_hlifxalbke,0
train_hlitfgimcz,0
train_hlixshatuv,0
train_hljxjzrdoh,0
train_hljybkgrbk,2
train_hlknwjjtbt,0
train_hllovbbhtz,0
train_hlmgfpznop,0
train_hlmnwhjxyh,0
train_hlnxedvgfq,0
train_hlpkhmmgcq,0
train_hlqqkoijlz,0
train_hlqwgoqmiz,0
train_hlstqljhpo,0
train_hltwnbhlrv,0
train_hlvkghviae,0
train_hlvnucytkp,0
train_hlwifipfig,0
train_hlwtbsdamd,0
train_hlxuemjpta,0
train_hlzbbyircy,0
train_hmaoaoclvm,1
train_hmbhbypxdy,0
train_hmbitwepda,0
train_hmdraabjgr,0
train_hmenqtotzr,0
train_hmfgfpblnd,0
train_hmgcdbkrom,0
train_hmgiomcjih,0
train_hmgqzpxsuk,0
train_hmhyzqjzhk,0
train_hmivgkrcna,0
train_hmiyrsucjc,0
train_hmkqlkypkx,0
train_hmlnrzocgi,0
train_hmmegjkmpi,0
train_hmmvtqsikm,0
train_hmnktjjrxd,0
train_hmnyeetqkc,0
train_hmozirwvas,0
train_hmpoylswws,0
train_hmsedttlro,0
train_hmsrljiejg,0
train_hmuwogqrsi,0
train_hmvenjsjdt,0
train_hmwnwbbjgl,0
train_hmwtofvylf,0
train_hmzcgwkpmv,0
train_hnaikyoath,0
train_hnbeedhxtf,2
train_hncnneeure,0
train_hnfarzhnob,0
train_hnfpdbqgzy,0
train_hngauhvgse,0
train_hnhzhthqox,0
train_hnifjuvmpz,0
train_hnljxdyxxk,0
train_hnlovfzkjj,0
train_hnorrakhui,0
train_hnqbvukzgm,0
train_hnsymvmivj,0
train_hnttvukmfl,0
train_hnundpuufr,0
train_hnutzaccvc,0
train_hnuykjkmpu,0
train_hnvrkabduo,0
train_hnxnrovcux,0
train_hnyfonnnyo,0
train_hoayvyvaxc,0
train_hoazseygbk,0
train_hocwqslvah,0
train_hocyrydhhq,0
train_hoeyqdibmu,0
train_hoftzbnctw,0
train_hofwpebduf,0
train_hojbwbmdjr,0
train_hojrdsmxbm,0
train_hokfyrkeif,0
train_hokiuppqgh,0
train_hokuxiuuah,0
train_hokwokpumy,0
train_hokzggfhsc,0
train_holmjhmwjc,0
train_homgyzafvs,0
train_honqgbckpi,0
train_hoobsmazst,0
train_hopxsotzhr,0
train_hopzvqbktc,0
train_hoqbimueoo,0
train_hoqityuhba,0
train_hoqzxyellt,0
train_hosbzfandz,0
train_hosedwuybs,0
train_hotlkpoiok,0
train_hovevstzck,2
train_howypkgeyi,2
train_hoxgtwogzu,0
train_hpczfrhwfy,0
train_hpdmekexvn,0
train_hpedqmnnwn,0
train_hpeppqqphd,0
train_hpfoxccycj,0
train_hpfposwxqk,1
train_hpgaxhnseh,0
train_hpgvflvwlg,0
train_hphmksohgz,0
train_hphtprprfh,0
train_hpjifezzxk,0
train_hpjydqteqm,0
train_hpklwzwwqf,0
train_hpnhmtziqe,0
train_hpnrimemgc,0
train_hpoomovigu,0
train_hpsynqopiz,0
train_hpszrcwdjs,0
train_hptaiuqzgz,0
train_hptdtbxuha,0
train_hpufqskssi,2
train_hpvbwwwnod,0
train_hpvhtpjsej,0
train_hpvwabygra,0
train_hpyipojusx,0
train_hpyluucqzb,0
train_hpzjgindte,0
train_hqazqiwbul,0
train_hqbzckbltb,0
train_hqcbofmsew,0
train_hqcclzzfdm,0
train_hqccomicnz,0
train_hqdbzvgqbl,0
train_hqdpxuxcmx,0
train_hqdsaqkzey,0
train_hqfpqudskl,0
train_hqfyzfoxqb,0
train_hqgddugjht,0
train_hqgpxuiicg,0
train_hqgrhfolrv,0
train_hqhdtzplcw,0
train_hqmlvjkvvk,0
train_hqmmcxrexy,0
train_hqmzcbyili,0
train_hqnpxnwwpj,0
train_hqntzopiod,0
train_hqocipzzed,0
train_hqplpnlocx,0
train_hqprfusujt,0
train_hqrfnpctbo,0
train_hqtokswqke,0
train_hqvqkyamrw,2
train_hqwhxjscco,0
train_hqxqzdjjia,0
train_hqxznbxpwu,0
train_hqybfvosmo,0
train_hqzjepsdov,0
train_hralmbupbt,0
train_hralryvuel,0
train_hrampwgvsa,0
train_hrbenfvynz,0
train_hrcyipvixa,0
train_hrczpgjxpb,0
train_hreonovqjn,0
train_hrfpsvaphc,0
train_hrfwakwhdz,0
train_hrgtmsicjs,0
train_hrhsryjubq,0
train_hribthgwyv,0
train_hridbltdik,0
train_hrljobkgvi,0
train_hrmkmclwps,1
train_hrnkbzievt,0
train_hrnmcctxud,0
train_hrnxjmstua,0
train_hrpilylntz,0
train_hrpyfswzak,0
train_hrqlzqjmrz,0
train_hrrfvxfsuk,0
train_hrriihqqzr,0
train_hrrkhoakwj,0
train_hrtpihpaih,0
train_hruvukgsxw,0
train_hruyjozfnh,0
train_hrwoqngylu,0
train_hrxavvfwlb,1
train_hrxhltittw,0
train_hrxvuribck,0
train_hrznialxcc,0
train_hrzqdlixku,0
train_hsamzikzbk,0
train_hsanjmrflr,0
train_hsbaookdwt,0
train_hsdplrlfgj,0
train_hsdyxhizds,0
train_hsefuumqra,0
train_hsetkocfgi,0
train_hsgmltwjhj,0
train_hsiqalypxw,0
train_hsisrjrfcc,0
train_hslleojmqn,2
train_hslnvxsvnm,0
train_hsmhxrvwwz,2
train_hsnhtbtajn,0
train_hsofmawhfz,0
train_hsoghqangj,0
train_hsokopsyop,0
train_hsoqfajrgv,0
train_hspvguetuz,0
train_hsqmjcaasw,0
train_hsrcyhwagp,0
train_hstkehockl,0
train_hsttyoqyjr,0
train_hsxjbutnwg,0
train_hsygtrizza,0
train_hszqjawfbt,0
train_htaeekmwbe,0
train_htbdcopiki,0
train_htbmkcpcwa,0
train_htbpwbbdap,0
train_htcrjkjmyp,0
train_htcweuacud,0
train_htcznfekvs,0
train_hteculqczt,0
train_htfgovujou,1
train_hthikkhtfp,1
train_hticglfjlw,0
train_htihansojw,0
train_htiidpegus,0
train_htireeqvkz,0
train_htjihrrllt,1
train_htjijksgxy,0
train_htluiiletg,0
train_htoaovqmbn,0
train_htpahpjznc,0
train_htqejhiuxz,0
train_htrjlbgkym,0
train_httfvawnax,0
train_httqrsbawd,0
train_htxvrfmpaq,0
train_htzfoktyeq,0
train_huamurftub,0
train_hucgujobht,0
train_huctlhdpsz,0
train_hudywpgbgy,0
train_hufohdpwsz,1
train_hugafqweht,0
train_hugmeezxlc,0
train_huhfljgnwl,1
train_huhmvtvila,0
train_huhuyiprxf,0
train_huimnyvsdl,0
train_hujgwmtihf,0
train_hujoomizpf,0
train_hujzsaknjz,0
train_hulowfovuc,0
train_hulvgixdxy,0
train_humignredu,0
train_huoxuzjcnv,0
train_hupcrpewmn,0
train_hupesegnez,0
train_hupnlutxfy,0
train_hupvsqykya,0
train_huqhvuxkuz,0
train_huqizwfgbs,0
train_huqtuigufa,0
train_huqvaijdid,0
train_husheofgoo,0
train_huslziwouv,0
train_hutmbpzezd,0
train_hutskjsstu,1
train_huuhtmrjwz,0
train_huumdvnkfx,0
train_huvddsdobe,0
train_huviyltgpt,0
train_huwbpwteyj,0
train_huwcvibmbj,0
train_huwhoxlgql,0
train_huwjbiowfy,0
train_huwrjoyzfe,0
train_huxcqgnuor,0
train_huxdinuoyg,0
train_huxgwxefbg,0
train_huxqipkyft,1
train_huxvletzwb,0
train_huznwurspb,0
train_hvafyqaylt,0
train_hvailipsrp,0
train_hvbkolhppd,1
train_hvcmwiekov,0
train_hvdfkhenri,0
train_hvdzyrzanq,0
train_hvebnocojo,0
train_hvehnyskwr,0
train_hvepkuodjm,0
train_hvittxvjhp,0
train_hviwukfkch,1
train_hvjbupgijq,0
train_hvklwhzmnm,0
train_hvpbjuciyj,0
train_hvpboknuro,0
train_hvpsrjowuw,2
train_hvqhgiumkz,0
train_hvqoxkojmv,0
train_hvrxaxkcue,0
train_hvsinisboy,0
train_hvuiiuqqgb,1
train_hvunjvxvbq,0
train_hvuznmbdhr,0
train_hvveutxbrm,0
train_hvvxiqibhn,0
train_hvwausnphl,0
train_hvxeyuldlh,0
train_hwagwbqffw,0
train_hwbpkffzvr,0
train_hwcjpnlofa,0
train_hwedeefuqv,0
train_hwfirltsuv,0
train_hwflvnraaw,0
train_hwiricpcvc,0
train_hwixynroho,1
train_hwjobotuua,0
train_hwjrgscsxc,0
train_hwkhkpvglp,0
train_hwlabcawwr,0
train_hwlgfxyjft,0
train_hwmcsbhxwx,0
train_hwmtdlbtgs,0
train_hwpgcljkib,0
train_hwqisntunz,0
train_hwqmnizaic,0
train_hwsrdqzpol,0
train_hwstdsnxrv,0
train_hwtacalkpw,0
train_hwtczkhdar,0
train_hwtielxuap,0
train_hwvfskmfzy,0
train_hwzkjdhrip,0
train_hwzlcpchjp,0
train_hxaoxnukxq,0
train_hxcpakpfxj,2
train_hxdgrfushf,0
train_hxempsryjs,0
train_hxhrukjmvg,0
train_hxielyqtra,0
train_hxigtclfdl,0
train_hxjfxgcypc,0
train_hxjxlrgkgu,1
train_hxkjjrviya,0
train_hxkpbjnodc,0
train_hxlkbddnfh,0
train_hxlqpqfqxm,0
train_hxmnsbxsyc,0
train_hxmzkenidl,2
train_hxngehlpqk,0
train_hxnulkibnj,0
train_hxosnaokeq,0
train_hxovgliahy,0
train_hxpfecdcsi,0
train_hxrpyvpmna,0
train_hxrverlqpg,0
train_hxswxptbxo,0
train_hxulimnwee,0
train_hxwkcnhnjx,0
train_hxwxegiaia,0
train_hxxnfyeanc,0
train_hxygjcfutn,0
train_hxygoptyfz,0
train_hxzwthihyf,0
train_hyasvujwxg,0
train_hybrhzkuku,0
train_hybwzsozzf,0
train_hybykmehcw,0
